,Unnamed: 0,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type,Rating,NumReviews
3374,3374,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801910636,37.763895108,"Зал спортивный, «Фехтование»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3375,3375,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801844426,37.763105307,"Зал спортивный, «Настольный теннис»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3376,3376,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801637976,37.762061453,"Зал спортивный, «Гимнастика №2»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3377,3377,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801591863999995,37.761173649,"зал спортивный, «Танцевальный»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3378,3378,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801649274,37.764673932,"Зал спортивный, «Футбол»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3379,3379,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801656828,37.763888045,"Зал спортивный, «Волейбол»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3380,3380,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801596321000005,37.761661455,"Зал спортивный, «Гимнастика»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3381,3381,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.80142719,37.761980994,"Зал спортивный, «Дзюдо»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3382,3382,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801548052,37.763222856999995,"Зал спортивный, «Баскетбол»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3383,3383,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801297899,37.762257006,"Зал спортивный, «Единоборства №14»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3384,3384,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801324998000005,37.763146554,"Зал спортивный, «Самбо»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3385,3385,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.80184827,37.763421101999995,"Зал спортивный, «Модуль Г»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
3386,3386,"Спортивный комплекс Российского государственного университета физической культуры, спорта, молодёжи и туризма на Сиреневом бульваре",Восточный административный округ,район Измайлово,"Сиреневый бульвар, дом 4, строение 4",(499) 961-31-11,55.801325501,37.76343808,"Зал спортивный, «Модуль В»",08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,sport_gym,-1.0,205
