,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
4577,Стадион «РЖД Арена»,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, владение 125, строение 1",(499) 161-42-83,55.803200141,37.743140716,зал теннисный №4,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
4578,Стадион «РЖД Арена»,Восточный административный округ,район Преображенское,"Большая Черкизовская улица, владение 125, строение 1",(499) 161-42-83,55.803410129,37.743304331,зал теннисный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
4579,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.721591292,37.550057216,зал теннисный №4,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
4580,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.728292958,37.745395491,зал теннисный №5,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
4581,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.727817125,37.745186279,зал теннисный №1,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
4582,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.721765388,37.550043805,зал теннисный №3,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
4583,Фитнес-клуб «Мультиспорт»,Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 10",(495) 788-16-98,55.7217775,37.549719257,зал теннисный №1,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,tennis
4584,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.728190031,37.74535794,зал теннисный №3,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
4585,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.727953836,37.745233583,зал теннисный №2,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
4586,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.727832261,37.745137999,зал теннисный №10,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
4587,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.728764106,37.745561788,зал теннисный №8,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
4588,Детско-юношеская спортивная школа «Теннис парк»,Юго-Восточный административный округ,Нижегородский район,"Рязанский проспект, дом 4А, строение 1",(495) 287-39-00,55.728568712,37.745545695,зал теннисный №7,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
4589,Теннисный Клуб «Лига»,Юго-Восточный административный округ,Южнопортовый район,"1-я улица Машиностроения, дом 3/5А",(495) 369-48-32,55.715539955,37.672693651,зал теннисный №1,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,tennis
4590,Теннисный клуб «Лосинка»,Северо-Восточный административный округ,Лосиноостровский район,"Осташковская улица, владение 14, корпус 1, строение 4",(910) 420-33-32,55.880880309,37.67908592,зал теннисный №1,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,tennis
4591,Теннисный клуб «Мейджор»,Южный административный округ,Нагорный район,"Электролитный проезд, дом 3, строение 2",(916) 780-65-65,55.675542075,37.616936491,зал теннисный №3,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,tennis
4592,Теннисный клуб «Мейджор»,Южный административный округ,Нагорный район,"Электролитный проезд, дом 3, строение 2",(916) 780-65-65,55.675281263,37.617934071,зал теннисный №4,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,tennis
4593,Физкультурно-оздоровительный комплекс с бассейном «Чайка»,Центральный административный округ,район Хамовники,"Турчанинов переулок, дом 3, строение 1",(499) 246-13-44,55.736402853,37.596233737,зал теннисный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,tennis
4594,Спортивно-оздоровительный комплекс «Звезда»,Западный административный округ,район Филёвский Парк,"Большая Филёвская улица, дом 20",(495) 120-51-20,55.748455814,37.497926243,зал теннисный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,tennis
4595,Теннисный клуб «Мейджор»,Южный административный округ,Нагорный район,"Электролитный проезд, дом 3, строение 2",(916) 780-65-65,55.675911899,37.617022321,зал теннисный №1,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,tennis
